fpr	tpr	threshold
0.00488482922955	0.177631578947	0.4875
0.00488482922955	0.184210526316	0.486394557632
0.00492454328832	0.184210526316	0.486046825178
0.00500397140588	0.184210526316	0.485333333347
0.00504368546465	0.184210526316	0.485294117686
0.00508339952343	0.184210526316	0.483516483308
0.00516282764098	0.184210526316	0.482857143201
0.00520254169976	0.184210526316	0.48214285725
0.00524225575854	0.184210526316	0.480430975998
0.00536139793487	0.184210526316	0.479999999935
0.00540111199365	0.184210526316	0.479815455893
0.00544082605242	0.184210526316	0.479289940402
0.0054805401112	0.184210526316	0.476190476238
0.00552025416998	0.184210526316	0.475961538375
0.00555996822875	0.184210526316	0.472027971771
0.00559968228753	0.184210526316	0.471932773534
0.00563939634631	0.184210526316	0.471428571629
0.00567911040508	0.184210526316	0.469444444457
0.00571882446386	0.184210526316	0.46933333312
